id,label
18415,0
18416,0
18417,0
18418,1
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,0
18427,0
18428,1
18429,0
18430,0
18431,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,0
18457,0
18458,0
18459,0
18460,0
18461,0
18462,0
18463,0
18464,0
18465,0
18466,0
18467,0
18468,0
18469,0
18470,0
18471,0
18472,0
18473,0
18474,0
18475,1
18476,0
18477,0
18478,0
18479,0
18480,0
18481,0
18482,0
18483,0
18484,0
18485,0
18486,0
18487,0
18488,0
18489,0
18490,1
18491,0
18492,0
18493,0
18494,0
18495,0
18496,0
18497,0
18498,0
18499,0
18500,0
18501,0
18502,0
18503,0
18504,1
18505,0
18506,0
18507,0
18508,0
18509,0
18510,0
18511,0
18512,1
18513,0
18514,0
18515,0
18516,1
18517,0
18518,0
18519,0
18520,0
18521,0
18522,0
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,0
18533,0
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,0
18554,1
18555,0
18556,1
18557,0
18558,0
18559,0
18560,0
18561,0
18562,0
18563,0
18564,0
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18577,0
18578,0
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,0
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,0
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,0
18607,1
18608,0
18609,0
18610,0
18611,0
18612,1
18613,0
18614,0
18615,0
18616,0
18617,0
18618,0
18619,0
18620,1
18621,0
18622,0
18623,0
18624,0
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,0
18641,0
18642,0
18643,0
18644,0
18645,0
18646,0
18647,0
18648,0
18649,0
18650,0
18651,0
18652,0
18653,1
18654,0
18655,0
18656,0
18657,0
18658,0
18659,0
18660,0
18661,0
18662,0
18663,0
18664,1
18665,0
18666,0
18667,0
18668,0
18669,1
18670,0
18671,0
18672,0
18673,0
18674,0
18675,0
18676,0
18677,0
18678,1
18679,1
18680,1
18681,0
18682,0
18683,1
18684,1
18685,0
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,1
18694,1
18695,1
18696,0
18697,0
18698,0
18699,0
18700,0
18701,0
18702,0
18703,1
18704,0
18705,0
18706,1
18707,0
18708,1
18709,0
18710,0
18711,0
18712,0
18713,1
18714,0
18715,1
18716,0
18717,0
18718,1
18719,1
18720,1
18721,1
18722,0
18723,1
18724,0
18725,0
18726,0
18727,1
18728,0
18729,1
18730,0
18731,1
18732,0
18733,0
18734,0
18735,1
18736,0
18737,0
18738,1
18739,1
18740,1
18741,0
18742,0
18743,1
18744,0
18745,0
18746,1
18747,0
18748,0
18749,0
18750,0
18751,0
18752,0
18753,0
18754,0
18755,0
18756,1
18757,0
18758,1
18759,0
18760,1
18761,0
18762,0
18763,0
18764,0
18765,1
18766,1
18767,0
18768,0
18769,1
18770,0
18771,0
18772,0
18773,1
18774,0
18775,0
18776,1
18777,0
18778,0
18779,1
18780,0
18781,0
18782,1
18783,0
18784,0
18785,0
18786,0
18787,1
18788,1
18789,0
18790,0
18791,0
18792,0
18793,0
18794,0
18795,0
18796,0
18797,0
18798,0
18799,0
18800,0
18801,0
18802,0
18803,1
18804,0
18805,0
18806,0
18807,0
18808,0
18809,0
18810,0
18811,0
18812,0
18813,0
18814,1
18815,0
18816,0
18817,1
18818,0
18819,0
18820,0
18821,1
18822,0
18823,0
18824,0
18825,0
18826,1
18827,1
18828,1
18829,0
18830,0
18831,0
18832,0
18833,1
18834,0
18835,1
18836,0
18837,0
18838,0
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18845,1
18846,1
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18854,1
18855,1
18856,0
18857,0
18858,0
18859,1
18860,1
18861,0
18862,1
18863,0
18864,0
18865,0
18866,1
18867,0
18868,1
18869,1
18870,1
18871,0
18872,0
18873,1
18874,1
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,1
18883,1
18884,0
18885,1
18886,0
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,1
18898,0
18899,1
18900,0
18901,1
18902,0
18903,0
18904,0
18905,0
18906,0
18907,1
18908,0
18909,0
18910,1
18911,1
18912,1
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,1
18920,0
18921,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,0
18928,0
18929,0
18930,0
18931,0
18932,1
18933,1
18934,1
18935,1
18936,1
18937,0
18938,0
18939,0
18940,1
18941,0
18942,0
18943,0
18944,1
18945,0
18946,0
18947,0
18948,0
18949,0
18950,1
18951,0
18952,0
18953,0
18954,1
18955,1
18956,0
18957,0
18958,0
18959,1
18960,0
18961,1
18962,1
18963,1
18964,0
18965,1
18966,0
18967,0
18968,1
18969,1
18970,0
18971,0
18972,1
18973,0
18974,1
18975,0
18976,1
18977,1
18978,1
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,0
18986,1
18987,1
18988,1
18989,1
18990,0
18991,0
18992,0
18993,0
18994,1
18995,0
18996,0
18997,0
18998,0
18999,0
19000,0
19001,0
19002,0
19003,0
19004,1
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,0
19012,1
19013,1
19014,1
19015,0
19016,0
19017,1
19018,0
19019,0
19020,0
19021,0
19022,1
19023,0
19024,0
19025,0
19026,0
19027,1
19028,0
19029,0
19030,1
19031,0
19032,0
19033,0
19034,1
19035,1
19036,0
19037,0
19038,0
19039,0
19040,0
19041,0
19042,0
19043,0
19044,0
19045,0
19046,1
19047,1
19048,0
19049,0
19050,0
19051,0
19052,0
19053,1
19054,0
19055,0
19056,0
19057,0
19058,0
19059,0
19060,1
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,0
19068,0
19069,0
19070,0
19071,1
19072,0
19073,0
19074,0
19075,0
19076,1
19077,1
19078,1
19079,1
19080,1
19081,0
19082,0
19083,1
19084,1
19085,0
19086,1
19087,1
19088,0
19089,1
19090,0
19091,0
19092,0
19093,1
19094,0
19095,0
19096,1
19097,0
19098,0
19099,1
19100,1
19101,1
19102,0
19103,1
19104,0
19105,0
19106,0
19107,1
19108,0
19109,1
19110,0
19111,0
19112,0
19113,1
19114,0
19115,1
19116,1
19117,1
19118,0
19119,0
19120,1
19121,0
19122,0
19123,0
19124,1
19125,1
19126,0
19127,0
19128,0
19129,0
19130,1
19131,1
19132,1
19133,1
19134,1
19135,0
19136,1
19137,0
19138,1
19139,0
19140,0
19141,1
19142,0
19143,0
19144,1
19145,1
19146,1
19147,0
19148,0
19149,1
19150,0
19151,1
19152,1
19153,0
19154,0
19155,0
19156,1
19157,1
19158,1
19159,0
19160,0
19161,1
19162,0
19163,1
19164,0
19165,1
19166,1
19167,0
19168,1
19169,1
19170,1
19171,1
19172,1
19173,1
19174,0
19175,1
19176,0
19177,0
19178,0
19179,0
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,1
19189,0
19190,1
19191,0
19192,0
19193,1
19194,0
19195,0
19196,0
19197,0
19198,0
19199,0
19200,0
19201,1
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,1
19212,0
19213,0
19214,0
19215,0
19216,0
19217,1
19218,0
19219,1
19220,0
19221,0
19222,1
19223,0
19224,0
19225,1
19226,0
19227,0
19228,0
19229,0
19230,1
19231,0
19232,0
19233,1
19234,0
19235,1
19236,0
19237,0
19238,0
19239,0
19240,0
19241,0
19242,1
19243,0
19244,1
19245,0
19246,1
19247,1
19248,0
19249,1
19250,1
19251,0
19252,0
19253,0
19254,1
19255,1
19256,0
19257,0
19258,0
19259,1
19260,1
19261,0
19262,1
19263,0
19264,0
19265,1
19266,1
19267,0
19268,1
19269,0
19270,1
19271,1
19272,0
19273,0
19274,0
19275,0
19276,0
19277,1
19278,0
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,1
19286,0
19287,1
19288,0
19289,1
19290,0
19291,0
19292,0
19293,0
19294,1
19295,1
19296,1
19297,0
19298,0
19299,0
19300,1
19301,0
19302,0
19303,0
19304,1
19305,0
19306,0
19307,0
19308,1
19309,0
19310,0
19311,0
19312,0
19313,1
19314,0
19315,0
19316,0
19317,1
19318,1
19319,1
19320,0
19321,1
19322,1
19323,1
19324,0
19325,1
19326,0
19327,0
19328,0
19329,0
19330,1
19331,0
19332,0
19333,1
19334,1
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,1
19344,0
19345,0
19346,0
19347,0
19348,0
19349,0
19350,0
19351,1
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,1
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,1
19368,1
19369,0
19370,0
19371,0
19372,1
19373,0
19374,0
19375,1
19376,0
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,1
19384,0
19385,1
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,0
19393,0
19394,0
19395,0
19396,0
19397,0
19398,1
19399,1
19400,1
19401,0
19402,0
19403,0
19404,1
19405,1
19406,0
19407,0
19408,1
19409,0
19410,0
19411,1
19412,0
19413,0
19414,1
19415,0
19416,0
19417,0
19418,0
19419,0
19420,0
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,1
19428,0
19429,0
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,0
19444,1
19445,0
19446,0
19447,1
19448,0
19449,1
19450,0
19451,0
19452,0
19453,0
19454,0
19455,1
19456,1
19457,0
19458,0
19459,0
19460,1
19461,1
19462,1
19463,1
19464,0
19465,0
19466,1
19467,1
19468,0
19469,1
19470,0
19471,0
19472,0
19473,1
19474,1
19475,0
19476,0
19477,0
19478,0
19479,0
19480,0
19481,0
19482,1
19483,1
19484,0
19485,0
19486,0
19487,1
19488,0
19489,1
19490,0
19491,0
19492,0
19493,0
19494,0
19495,1
19496,0
19497,0
19498,1
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,0
19506,0
19507,0
19508,0
19509,0
19510,0
19511,0
19512,0
19513,0
19514,0
19515,0
19516,0
19517,1
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,0
19526,1
19527,0
19528,0
19529,0
19530,0
19531,0
19532,1
19533,0
19534,0
19535,1
19536,0
19537,0
19538,0
19539,0
19540,0
19541,0
19542,0
19543,1
19544,0
19545,0
19546,1
19547,0
19548,0
19549,0
19550,0
19551,1
19552,0
19553,0
19554,1
19555,0
19556,1
19557,0
19558,0
19559,0
19560,0
19561,0
19562,0
19563,0
19564,1
19565,0
19566,0
19567,1
19568,0
19569,0
19570,0
19571,1
19572,0
19573,0
19574,0
19575,0
19576,1
19577,0
19578,0
19579,1
19580,0
19581,0
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,1
19589,1
19590,0
19591,0
19592,0
19593,1
19594,0
19595,1
19596,0
19597,0
19598,0
19599,1
19600,1
19601,0
19602,0
19603,0
19604,0
19605,0
19606,0
19607,1
19608,0
19609,1
19610,1
19611,0
19612,0
19613,0
19614,1
19615,0
19616,0
19617,0
19618,1
19619,0
19620,0
19621,0
19622,0
19623,0
19624,0
19625,1
19626,0
19627,1
19628,0
19629,1
19630,0
19631,0
19632,0
19633,0
19634,1
19635,0
19636,0
19637,0
19638,1
19639,0
19640,0
19641,1
19642,1
19643,1
19644,0
19645,1
19646,0
19647,1
19648,0
19649,0
19650,0
19651,0
19652,0
19653,0
19654,0
19655,0
19656,0
19657,0
19658,1
19659,0
19660,0
19661,0
19662,1
19663,0
19664,1
19665,1
19666,0
19667,0
19668,0
19669,1
19670,0
19671,0
19672,0
19673,0
19674,1
19675,1
19676,0
19677,0
19678,1
19679,1
19680,0
19681,0
19682,0
19683,0
19684,1
19685,0
19686,1
19687,0
19688,0
19689,0
19690,0
19691,1
19692,1
19693,0
19694,0
19695,1
19696,0
19697,0
19698,1
19699,0
19700,0
19701,0
19702,1
19703,0
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,1
19711,1
19712,1
19713,1
19714,0
19715,0
19716,1
19717,1
19718,1
19719,0
19720,1
19721,0
19722,1
19723,0
19724,1
19725,0
19726,1
19727,0
19728,0
19729,0
19730,0
19731,0
19732,0
19733,0
19734,0
19735,1
19736,0
19737,0
19738,0
19739,1
19740,1
19741,0
19742,1
19743,0
19744,0
19745,0
19746,0
19747,1
19748,0
19749,0
19750,1
19751,0
19752,0
19753,0
19754,1
19755,1
19756,0
19757,1
19758,1
19759,0
19760,0
19761,1
19762,0
19763,1
19764,0
19765,1
19766,0
19767,1
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,0
19775,1
19776,1
19777,0
19778,0
19779,1
19780,1
19781,1
19782,1
19783,0
19784,0
19785,0
19786,0
19787,1
19788,0
19789,0
19790,0
19791,0
19792,0
19793,0
19794,0
19795,1
19796,0
19797,0
19798,0
19799,1
19800,0
19801,0
19802,0
19803,1
19804,0
19805,0
19806,1
19807,0
19808,0
19809,0
19810,0
19811,0
19812,1
19813,1
19814,0
19815,0
19816,0
19817,0
19818,1
19819,0
19820,0
19821,1
19822,1
19823,1
19824,0
19825,0
19826,1
19827,0
19828,1
19829,0
19830,1
19831,1
19832,1
19833,1
19834,0
19835,0
19836,1
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,1
19845,0
19846,0
19847,0
19848,0
19849,0
19850,0
19851,0
19852,1
19853,0
19854,0
19855,0
19856,0
19857,1
19858,0
19859,0
19860,0
19861,0
19862,0
19863,0
19864,1
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,0
19873,0
19874,0
19875,0
19876,0
19877,0
19878,0
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,0
19887,0
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,1
19898,0
19899,0
19900,1
19901,0
19902,0
19903,0
19904,0
19905,0
19906,0
19907,0
19908,0
19909,0
19910,0
19911,1
19912,0
19913,0
19914,0
19915,0
19916,0
19917,0
19918,0
19919,0
19920,1
19921,0
19922,1
19923,0
19924,0
19925,0
19926,0
19927,1
19928,0
19929,1
19930,1
19931,1
19932,0
19933,0
19934,1
19935,0
19936,0
19937,1
19938,0
19939,1
19940,0
19941,0
19942,0
19943,0
19944,0
19945,1
19946,1
19947,1
19948,0
19949,1
19950,0
19951,0
19952,1
19953,0
19954,1
19955,0
19956,0
19957,1
19958,0
19959,1
19960,0
19961,0
19962,0
19963,1
19964,0
19965,1
19966,1
19967,0
19968,1
19969,0
19970,1
19971,0
19972,1
19973,0
19974,0
19975,0
19976,0
19977,0
19978,0
19979,0
19980,0
19981,0
19982,1
19983,0
19984,0
19985,0
19986,1
19987,0
19988,0
19989,0
19990,0
19991,0
19992,0
19993,0
19994,0
19995,0
19996,0
19997,0
19998,0
19999,1
20000,0
20001,0
20002,0
20003,0
20004,1
20005,0
20006,0
20007,0
20008,0
20009,0
20010,0
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,0
20019,0
20020,0
20021,1
20022,0
20023,0
20024,0
20025,0
20026,0
20027,1
20028,0
20029,0
20030,0
20031,0
20032,0
20033,0
20034,0
20035,0
20036,1
20037,0
20038,0
20039,0
20040,0
20041,1
20042,0
20043,0
20044,0
20045,1
20046,1
20047,0
20048,1
20049,0
20050,0
20051,0
20052,0
20053,0
20054,0
20055,0
20056,0
20057,1
20058,0
20059,0
20060,1
20061,0
20062,0
20063,0
20064,1
20065,0
20066,0
20067,0
20068,0
20069,1
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,0
20077,0
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,0
20085,1
20086,0
20087,0
20088,0
20089,0
20090,0
20091,1
20092,0
20093,0
20094,0
20095,0
20096,0
20097,0
20098,0
20099,1
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,1
20107,0
20108,1
20109,0
20110,1
20111,1
20112,0
20113,0
20114,0
20115,1
20116,0
20117,0
20118,1
20119,0
20120,0
20121,1
20122,0
20123,1
20124,1
20125,1
20126,0
20127,1
20128,0
20129,0
20130,0
20131,0
20132,1
20133,0
20134,0
20135,0
20136,1
20137,0
20138,0
20139,0
20140,0
20141,0
20142,0
20143,1
20144,1
20145,1
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,1
20153,1
20154,0
20155,1
20156,0
20157,0
20158,1
20159,1
20160,1
20161,1
20162,0
20163,1
20164,1
20165,1
20166,0
20167,0
20168,0
20169,0
20170,1
20171,0
20172,0
20173,0
20174,0
20175,0
20176,1
20177,0
20178,0
20179,1
20180,0
20181,1
20182,0
20183,1
20184,0
20185,0
20186,1
20187,1
20188,0
20189,0
20190,1
20191,0
20192,0
20193,0
20194,0
20195,1
20196,0
20197,0
20198,1
20199,0
20200,1
20201,1
20202,1
20203,0
20204,0
20205,0
20206,0
20207,1
20208,0
20209,0
20210,0
20211,1
20212,1
20213,0
20214,1
20215,0
20216,1
20217,0
20218,0
20219,1
20220,1
20221,0
20222,0
20223,0
20224,0
20225,0
20226,0
20227,1
20228,0
20229,0
20230,0
20231,0
20232,0
20233,0
20234,0
20235,0
20236,0
20237,0
20238,0
20239,1
20240,0
20241,0
20242,0
20243,0
20244,0
20245,0
20246,0
20247,0
20248,0
20249,0
20250,0
20251,0
20252,0
20253,1
20254,0
20255,1
20256,0
20257,0
20258,0
20259,0
20260,1
20261,0
20262,1
20263,0
20264,0
20265,0
20266,1
20267,0
20268,0
20269,0
20270,0
20271,0
20272,0
20273,0
20274,0
20275,0
20276,0
20277,0
20278,0
20279,0
20280,0
20281,0
20282,0
20283,0
20284,1
20285,1
20286,1
20287,0
20288,1
20289,0
20290,0
20291,0
20292,0
20293,0
20294,0
20295,1
20296,1
20297,1
20298,0
20299,0
20300,0
20301,1
20302,0
20303,0
20304,0
20305,0
20306,0
20307,0
20308,1
20309,0
20310,0
20311,0
20312,0
20313,0
20314,0
20315,0
20316,1
20317,0
20318,0
20319,1
20320,1
20321,1
20322,0
20323,0
20324,0
20325,0
20326,0
20327,1
20328,0
20329,1
20330,0
20331,1
20332,1
20333,1
20334,1
20335,0
20336,0
20337,1
20338,1
20339,0
20340,1
20341,0
20342,0
20343,0
20344,0
20345,0
20346,1
20347,0
20348,0
20349,0
20350,0
20351,1
20352,1
20353,0
20354,1
20355,1
20356,1
20357,0
20358,0
20359,0
20360,0
20361,0
20362,0
20363,0
20364,1
20365,0
20366,0
20367,0
20368,0
20369,0
20370,0
20371,0
20372,0
20373,1
20374,0
20375,0
20376,0
20377,0
20378,0
20379,0
20380,0
20381,0
20382,0
20383,0
20384,0
20385,0
20386,0
20387,0
20388,0
20389,0
20390,1
20391,0
20392,0
20393,0
20394,0
20395,0
20396,0
20397,0
20398,0
20399,0
20400,0
20401,0
20402,0
20403,0
20404,0
20405,0
20406,0
20407,0
20408,0
20409,0
20410,0
20411,0
20412,0
20413,1
20414,0
20415,0
20416,0
20417,0
20418,0
20419,0
20420,0
20421,0
20422,0
20423,0
20424,0
20425,0
20426,1
20427,0
20428,0
20429,0
20430,0
20431,0
20432,1
20433,0
20434,0
20435,0
20436,1
20437,1
20438,1
20439,0
20440,0
20441,0
20442,0
20443,0
20444,0
20445,0
20446,0
20447,0
20448,0
20449,0
20450,0
20451,0
20452,0
20453,0
20454,0
20455,0
20456,0
20457,1
20458,0
20459,0
20460,0
20461,0
20462,0
20463,0
20464,0
20465,0
20466,0
20467,0
20468,0
20469,0
20470,0
20471,0
20472,0
20473,0
20474,1
20475,0
20476,1
20477,0
20478,0
20479,0
20480,0
20481,0
20482,0
20483,0
20484,0
20485,0
20486,0
20487,0
20488,1
20489,0
20490,0
20491,0
20492,0
20493,0
20494,0
20495,0
20496,0
20497,0
20498,0
20499,0
20500,0
20501,0
20502,0
20503,0
20504,0
20505,0
20506,0
20507,0
20508,0
20509,0
20510,0
20511,1
20512,0
20513,0
20514,0
20515,0
20516,0
20517,0
20518,1
20519,0
20520,1
20521,1
20522,0
20523,0
20524,1
20525,0
20526,0
20527,1
20528,0
20529,0
20530,0
20531,0
20532,0
20533,0
20534,0
20535,0
20536,1
20537,0
20538,0
20539,1
20540,1
20541,0
20542,0
20543,0
20544,0
20545,1
20546,0
20547,0
20548,0
20549,0
20550,0
20551,0
20552,0
20553,0
20554,0
20555,0
20556,0
20557,0
20558,0
20559,1
20560,1
20561,1
20562,0
20563,0
20564,0
20565,0
20566,0
20567,0
20568,0
20569,0
20570,0
20571,0
20572,0
20573,0
20574,0
20575,1
20576,0
20577,1
20578,0
20579,0
20580,0
20581,1
20582,0
20583,0
20584,0
20585,1
20586,0
20587,1
20588,0
20589,1
20590,1
20591,0
20592,0
20593,0
20594,0
20595,1
20596,0
20597,1
20598,0
20599,1
20600,1
20601,0
20602,1
20603,0
20604,1
20605,0
20606,0
20607,1
20608,0
20609,0
20610,1
20611,1
20612,0
20613,0
20614,1
20615,1
20616,1
20617,1
20618,0
20619,0
20620,0
20621,1
20622,1
20623,0
20624,1
20625,0
20626,0
20627,1
20628,1
20629,0
20630,1
20631,0
20632,1
20633,1
20634,1
20635,1
20636,0
20637,0
20638,0
20639,0
20640,0
20641,0
20642,0
20643,0
20644,0
20645,1
20646,0
20647,0
20648,0
20649,0
20650,0
20651,0
20652,0
20653,0
20654,0
20655,0
20656,0
20657,1
20658,0
20659,0
20660,0
20661,0
20662,0
20663,0
20664,0
20665,1
20666,0
20667,0
20668,1
20669,0
20670,1
20671,0
20672,0
20673,0
20674,0
20675,0
20676,0
20677,0
20678,0
20679,0
20680,0
20681,0
20682,0
20683,0
20684,0
20685,0
20686,0
20687,0
20688,0
20689,0
20690,0
20691,1
20692,0
20693,0
20694,0
20695,0
20696,0
20697,0
20698,0
20699,1
20700,0
20701,1
20702,0
20703,1
20704,1
20705,0
20706,0
20707,0
20708,1
20709,1
20710,1
20711,1
20712,1
20713,0
20714,1
20715,0
20716,0
20717,0
20718,1
20719,0
20720,0
20721,0
20722,0
20723,0
20724,1
20725,0
20726,0
20727,0
20728,0
20729,1
20730,1
20731,0
20732,0
20733,0
20734,0
20735,1
20736,1
20737,1
20738,0
20739,1
20740,0
20741,0
20742,0
20743,0
20744,0
20745,0
20746,0
20747,0
20748,0
20749,0
20750,0
20751,0
20752,0
20753,0
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,0
20761,0
20762,0
20763,0
20764,0
20765,0
20766,0
20767,0
20768,0
20769,0
20770,0
20771,0
20772,1
20773,0
20774,1
20775,1
20776,0
20777,0
20778,0
20779,0
20780,0
20781,0
20782,0
20783,0
20784,0
20785,0
20786,0
20787,0
20788,0
20789,0
20790,0
20791,0
20792,0
20793,0
20794,0
20795,0
20796,0
20797,0
20798,0
