id,label
18273,1
18274,0
18275,1
18276,1
18277,1
18278,1
18279,1
18280,1
18281,0
18282,1
18283,0
18284,0
18285,1
18286,0
18287,1
18288,0
18289,1
18290,1
18291,0
18292,0
18293,0
18294,0
18295,1
18296,0
18297,0
18298,1
18299,0
18300,0
18301,0
18302,1
18303,1
18304,0
18305,0
18306,0
18307,0
18308,1
18309,1
18310,1
18311,1
18312,1
18313,0
18314,0
18315,0
18316,1
18317,0
18318,1
18319,1
18320,1
18321,0
18322,1
18323,1
18324,1
18325,0
18326,1
18327,1
18328,1
18329,1
18330,1
18331,0
18332,1
18333,1
18334,1
18335,1
18336,1
18337,1
18338,1
18339,1
18340,1
18341,1
18342,0
18343,1
18344,1
18345,1
18346,1
18347,1
18348,1
18349,1
18350,0
18351,1
18352,1
18353,1
18354,0
18355,0
18356,1
18357,1
18358,1
18359,1
18360,1
18361,1
18362,1
18363,1
18364,0
18365,1
18366,1
18367,0
18368,1
18369,0
18370,1
18371,1
18372,0
18373,1
18374,1
18375,0
18376,0
18377,0
18378,1
18379,0
18380,1
18381,0
18382,0
18383,1
18384,0
18385,1
18386,1
18387,0
18388,0
18389,0
18390,0
18391,1
18392,0
18393,1
18394,1
18395,1
18396,1
18397,0
18398,0
18399,1
18400,0
18401,1
18402,0
18403,1
18404,0
18405,0
18406,0
18407,0
18408,0
18409,1
18410,0
18411,1
18412,0
18413,1
18414,0
18415,1
18416,0
18417,1
18418,1
18419,1
18420,1
18421,1
18422,1
18423,1
18424,1
18425,0
18426,1
18427,0
18428,0
18429,0
18430,0
18431,1
18432,0
18433,0
18434,1
18435,1
18436,0
18437,0
18438,1
18439,1
18440,1
18441,0
18442,1
18443,1
18444,0
18445,0
18446,1
18447,1
18448,1
18449,0
18450,0
18451,1
18452,0
18453,0
18454,0
18455,0
18456,0
18457,1
18458,0
18459,1
18460,0
18461,1
18462,0
18463,1
18464,0
18465,0
18466,0
18467,1
18468,1
18469,0
18470,1
18471,0
18472,1
18473,0
18474,1
18475,0
18476,0
18477,1
18478,0
18479,1
18480,1
18481,1
18482,1
18483,1
18484,1
18485,1
18486,1
18487,0
18488,1
18489,1
18490,1
18491,1
18492,1
18493,1
18494,1
18495,0
18496,0
18497,1
18498,1
18499,0
18500,1
18501,0
18502,1
18503,1
18504,0
18505,1
18506,1
18507,1
18508,1
18509,1
18510,0
18511,1
18512,0
18513,1
18514,0
18515,1
18516,1
18517,1
18518,1
18519,0
18520,0
18521,0
18522,0
18523,1
18524,1
18525,0
18526,0
18527,1
18528,1
18529,1
18530,1
18531,0
18532,0
18533,1
18534,1
18535,1
18536,1
18537,0
18538,1
18539,0
18540,1
18541,0
18542,1
18543,0
18544,1
18545,0
18546,1
18547,0
18548,0
18549,1
18550,0
18551,1
18552,0
18553,1
18554,0
18555,0
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,1
18564,0
18565,1
18566,0
18567,1
18568,0
18569,0
18570,0
18571,1
18572,1
18573,1
18574,1
18575,1
18576,1
18577,0
18578,0
18579,1
18580,0
18581,1
18582,1
18583,1
18584,0
18585,1
18586,1
18587,0
18588,0
18589,1
18590,1
18591,0
18592,1
18593,1
18594,0
18595,1
18596,1
18597,1
18598,0
18599,1
18600,1
18601,0
18602,1
18603,1
18604,1
18605,1
18606,0
18607,1
18608,1
18609,1
18610,1
18611,1
18612,1
18613,0
18614,0
18615,0
18616,0
18617,1
18618,0
18619,1
18620,1
18621,0
18622,1
18623,0
18624,1
18625,0
18626,0
18627,0
18628,1
18629,0
18630,1
18631,1
18632,1
18633,1
18634,0
18635,0
18636,1
18637,1
18638,1
18639,1
18640,0
18641,0
18642,1
18643,0
18644,1
18645,0
18646,1
18647,0
18648,1
18649,0
18650,0
18651,1
18652,1
18653,1
18654,0
18655,0
18656,0
18657,1
18658,0
18659,0
18660,0
18661,0
18662,0
18663,0
18664,1
18665,0
18666,1
18667,1
18668,1
18669,1
18670,0
18671,1
18672,1
18673,1
18674,1
18675,1
18676,1
18677,1
18678,1
18679,1
18680,0
18681,1
18682,1
18683,0
18684,0
18685,1
18686,0
18687,1
18688,1
18689,1
18690,1
18691,1
18692,1
18693,0
18694,1
18695,0
18696,1
18697,1
18698,1
18699,1
18700,0
18701,0
18702,0
18703,1
18704,1
18705,0
18706,1
18707,0
18708,1
18709,1
18710,1
18711,0
18712,1
18713,1
18714,0
18715,1
18716,0
18717,1
18718,0
18719,0
18720,0
18721,0
18722,1
18723,1
18724,0
18725,1
18726,0
18727,0
18728,0
18729,0
18730,1
18731,0
18732,0
18733,0
18734,0
18735,1
18736,0
18737,0
18738,1
18739,1
18740,1
18741,0
18742,1
18743,1
18744,1
18745,1
18746,1
18747,1
18748,1
18749,1
18750,1
18751,0
18752,1
18753,1
18754,0
18755,1
18756,1
18757,1
18758,1
18759,1
18760,1
18761,1
18762,1
18763,1
18764,0
18765,0
18766,1
18767,1
18768,0
18769,0
18770,1
18771,1
18772,1
18773,1
18774,1
18775,1
18776,1
18777,1
18778,1
18779,1
18780,1
18781,1
18782,0
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,0
18790,0
18791,1
18792,1
18793,0
18794,0
18795,0
18796,0
18797,0
18798,0
18799,0
18800,0
18801,0
18802,1
18803,1
18804,0
18805,0
18806,1
18807,0
18808,0
18809,0
18810,1
18811,0
18812,1
18813,1
18814,0
18815,0
18816,1
18817,1
18818,0
18819,0
18820,0
18821,0
18822,0
18823,1
18824,1
18825,1
18826,0
18827,1
18828,0
18829,0
18830,0
18831,1
18832,1
18833,0
18834,0
18835,1
18836,1
18837,1
18838,1
18839,0
18840,0
18841,0
18842,0
18843,1
18844,1
18845,1
18846,1
18847,1
18848,0
18849,1
18850,1
18851,1
18852,1
18853,0
18854,1
18855,1
18856,0
18857,1
18858,1
18859,0
18860,1
18861,1
18862,1
18863,0
18864,1
18865,1
18866,1
18867,1
18868,0
18869,0
18870,1
18871,0
18872,1
18873,1
18874,1
18875,1
18876,0
18877,1
18878,1
18879,1
18880,1
18881,1
18882,1
18883,1
18884,0
18885,1
18886,1
18887,1
18888,1
18889,1
18890,1
18891,1
18892,1
18893,0
18894,1
18895,0
18896,0
18897,0
18898,1
18899,0
18900,1
18901,0
18902,0
18903,0
18904,1
18905,0
18906,0
18907,0
18908,1
18909,1
18910,1
18911,0
18912,0
18913,1
18914,0
18915,0
18916,0
18917,1
18918,1
18919,1
18920,0
18921,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,1
18928,1
18929,1
18930,1
18931,1
18932,1
18933,1
18934,0
18935,1
18936,1
18937,1
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,1
18945,0
18946,1
18947,1
18948,1
18949,1
18950,1
18951,1
18952,0
18953,0
18954,1
18955,1
18956,1
18957,1
18958,1
18959,1
18960,1
18961,1
18962,1
18963,0
18964,0
18965,1
18966,1
18967,1
18968,1
18969,1
18970,0
18971,1
18972,1
18973,1
18974,1
18975,1
18976,1
18977,1
18978,1
18979,1
18980,0
18981,1
18982,1
18983,1
18984,1
18985,0
18986,0
18987,0
18988,0
18989,1
18990,0
18991,1
18992,0
18993,1
18994,0
18995,0
18996,0
18997,0
18998,0
18999,1
19000,0
19001,0
19002,0
19003,1
19004,1
19005,0
19006,0
19007,0
19008,0
19009,1
19010,0
19011,0
19012,1
19013,0
19014,0
19015,0
19016,0
19017,1
19018,1
19019,0
19020,0
19021,0
19022,1
19023,1
19024,1
19025,0
19026,1
19027,0
19028,1
19029,0
19030,1
19031,0
19032,1
19033,1
19034,1
19035,0
19036,1
19037,0
19038,1
19039,1
19040,1
19041,0
19042,0
19043,0
19044,0
19045,0
19046,1
19047,0
19048,0
19049,0
19050,0
19051,1
19052,0
19053,1
19054,0
19055,1
19056,1
19057,1
19058,1
19059,1
19060,1
19061,1
19062,1
19063,1
19064,1
19065,1
19066,1
19067,0
19068,1
19069,1
19070,1
19071,1
19072,1
19073,0
19074,0
19075,1
19076,1
19077,1
19078,1
19079,1
19080,1
19081,1
19082,1
19083,0
19084,1
19085,0
19086,1
19087,0
19088,1
19089,0
19090,1
19091,1
19092,1
19093,0
19094,1
19095,1
19096,0
19097,0
19098,1
19099,0
19100,0
19101,1
19102,0
19103,1
19104,1
19105,1
19106,1
19107,0
19108,1
19109,1
19110,0
19111,1
19112,1
19113,1
19114,1
19115,0
19116,1
19117,1
19118,0
19119,0
19120,1
19121,1
19122,1
19123,1
19124,0
19125,1
19126,1
19127,1
19128,1
19129,0
19130,1
19131,1
19132,1
19133,1
19134,1
19135,1
19136,1
19137,1
19138,1
19139,0
19140,1
19141,1
19142,1
19143,0
19144,1
19145,1
19146,1
19147,0
19148,1
19149,1
19150,1
19151,1
19152,1
19153,1
19154,1
19155,1
19156,1
19157,1
19158,1
19159,1
19160,1
19161,1
19162,1
19163,0
19164,1
19165,1
19166,0
19167,1
19168,1
19169,1
19170,1
19171,0
19172,1
19173,1
19174,1
19175,0
19176,1
19177,0
19178,0
19179,1
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,1
19190,0
19191,1
19192,0
19193,0
19194,1
19195,0
19196,0
19197,0
19198,0
19199,0
19200,0
19201,1
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
19213,1
19214,0
19215,0
19216,0
19217,0
19218,0
19219,1
19220,1
19221,0
19222,1
19223,0
19224,0
19225,0
19226,0
19227,1
19228,0
19229,1
19230,0
19231,0
19232,1
19233,1
19234,0
19235,1
19236,0
19237,1
19238,1
19239,1
19240,1
19241,1
19242,1
19243,1
19244,1
19245,1
19246,0
19247,1
19248,1
19249,1
19250,1
19251,1
19252,1
19253,0
19254,1
19255,1
19256,1
19257,1
19258,1
19259,1
19260,1
19261,0
19262,1
19263,0
19264,1
19265,1
19266,1
19267,1
19268,1
19269,1
19270,1
19271,1
19272,1
19273,1
19274,1
19275,1
19276,1
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,1
19284,1
19285,1
19286,1
19287,1
19288,0
19289,0
19290,1
19291,0
19292,1
19293,1
19294,1
19295,1
19296,1
19297,1
19298,1
19299,0
19300,0
19301,1
19302,1
19303,1
19304,1
19305,1
19306,1
19307,1
19308,0
19309,0
19310,1
19311,1
19312,1
19313,1
19314,1
19315,1
19316,1
19317,1
19318,1
19319,0
19320,1
19321,1
19322,1
19323,1
19324,1
19325,1
19326,1
19327,1
19328,1
19329,1
19330,1
19331,1
19332,1
19333,1
19334,1
19335,1
19336,0
19337,1
19338,0
19339,1
19340,0
19341,1
19342,1
19343,0
19344,0
19345,0
19346,1
19347,0
19348,0
19349,0
19350,0
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,1
19358,0
19359,1
19360,0
19361,0
19362,0
19363,1
19364,0
19365,1
19366,0
19367,0
19368,0
19369,1
19370,1
19371,1
19372,1
19373,1
19374,0
19375,0
19376,0
19377,0
19378,0
19379,0
19380,0
19381,1
19382,0
19383,1
19384,0
19385,0
19386,0
19387,1
19388,0
19389,0
19390,0
19391,0
19392,0
19393,0
19394,0
19395,1
19396,1
19397,0
19398,0
19399,0
19400,1
19401,1
19402,0
19403,0
19404,0
19405,1
19406,0
19407,0
19408,1
19409,1
19410,0
19411,0
19412,0
19413,0
19414,0
19415,1
19416,0
19417,0
19418,1
19419,0
19420,1
19421,0
19422,1
19423,0
19424,0
19425,1
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,1
19434,1
19435,1
19436,0
19437,0
19438,0
19439,1
19440,0
19441,0
19442,0
19443,0
19444,0
19445,1
19446,0
19447,1
19448,0
19449,0
19450,0
19451,1
19452,0
19453,0
19454,0
19455,0
19456,1
19457,0
19458,0
19459,0
19460,0
19461,1
19462,0
19463,0
19464,0
19465,0
19466,1
19467,0
19468,0
19469,1
19470,0
19471,1
19472,0
19473,1
19474,1
19475,0
19476,0
19477,0
19478,0
19479,0
19480,0
19481,0
19482,0
19483,1
19484,1
19485,0
19486,0
19487,1
19488,0
19489,1
19490,0
19491,0
19492,1
19493,0
19494,1
19495,1
19496,0
19497,1
19498,0
19499,1
19500,0
19501,1
19502,0
19503,0
19504,0
19505,0
19506,1
19507,0
19508,0
19509,0
19510,1
19511,0
19512,0
19513,1
19514,0
19515,0
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,0
19526,1
19527,0
19528,0
19529,0
19530,1
19531,0
19532,1
19533,0
19534,0
19535,1
19536,0
19537,0
19538,1
19539,0
19540,0
19541,0
19542,0
19543,1
19544,0
19545,1
19546,0
19547,0
19548,1
19549,1
19550,1
19551,1
19552,1
19553,0
19554,1
19555,1
19556,1
19557,0
19558,1
19559,1
19560,1
19561,1
19562,0
19563,1
19564,0
19565,0
19566,1
19567,1
19568,1
19569,1
19570,0
19571,1
19572,1
19573,1
19574,1
19575,1
19576,1
19577,1
19578,1
19579,1
19580,1
19581,1
19582,0
19583,1
19584,1
19585,1
19586,1
19587,1
19588,1
19589,1
19590,1
19591,0
19592,1
19593,1
19594,1
19595,0
19596,1
19597,1
19598,1
19599,1
19600,0
19601,1
19602,1
19603,0
19604,0
19605,0
19606,1
19607,0
19608,1
19609,1
19610,0
19611,0
19612,1
19613,1
19614,1
19615,1
19616,1
19617,1
19618,1
19619,1
19620,0
19621,1
19622,1
19623,0
19624,1
19625,0
19626,1
19627,0
19628,1
19629,1
19630,1
19631,1
19632,0
19633,1
19634,1
19635,1
19636,1
19637,1
19638,0
19639,1
19640,0
19641,0
19642,1
19643,1
19644,1
19645,0
19646,1
19647,0
19648,0
19649,0
19650,1
19651,1
19652,0
19653,1
19654,1
19655,0
19656,1
19657,0
19658,1
19659,0
19660,0
19661,1
19662,0
19663,1
19664,1
19665,1
19666,1
19667,0
19668,1
19669,1
19670,0
19671,1
19672,1
19673,1
19674,1
19675,1
19676,0
19677,0
19678,1
19679,1
19680,1
19681,1
19682,1
19683,1
19684,1
19685,1
19686,0
19687,0
19688,0
19689,1
19690,1
19691,1
19692,0
19693,0
19694,1
19695,1
19696,1
19697,1
19698,1
19699,1
19700,1
19701,1
19702,0
19703,1
19704,0
19705,0
19706,1
19707,1
19708,1
19709,1
19710,1
19711,1
19712,0
19713,1
19714,1
19715,1
19716,1
19717,1
19718,0
19719,1
19720,1
19721,1
19722,1
19723,0
19724,1
19725,0
19726,0
19727,1
19728,1
19729,1
19730,1
19731,1
19732,1
19733,0
19734,1
19735,1
19736,0
19737,1
19738,1
19739,1
19740,1
19741,1
19742,1
19743,0
19744,0
19745,0
19746,0
19747,1
19748,0
19749,0
19750,1
19751,1
19752,0
19753,1
19754,1
19755,1
19756,1
19757,1
19758,1
19759,1
19760,0
19761,1
19762,1
19763,0
19764,1
19765,1
19766,1
19767,1
19768,1
19769,1
19770,1
19771,1
19772,1
19773,1
19774,1
19775,1
19776,1
19777,1
19778,1
19779,1
19780,1
19781,0
19782,1
19783,0
19784,1
19785,1
19786,1
19787,0
19788,1
19789,1
19790,1
19791,1
19792,0
19793,1
19794,1
19795,1
19796,1
19797,0
19798,1
19799,1
19800,1
19801,1
19802,1
19803,1
19804,0
19805,1
19806,1
19807,1
19808,1
19809,1
19810,1
19811,1
19812,1
19813,0
19814,1
19815,0
19816,1
19817,0
19818,1
19819,1
19820,1
19821,1
19822,1
19823,0
19824,1
19825,0
19826,0
19827,0
19828,0
19829,1
19830,1
19831,1
19832,0
19833,1
19834,1
19835,1
19836,1
19837,0
19838,1
19839,0
19840,1
19841,0
19842,1
19843,0
19844,1
19845,0
19846,0
19847,0
19848,1
19849,0
19850,0
19851,0
19852,0
19853,1
19854,0
19855,1
19856,0
19857,0
19858,1
19859,0
19860,0
19861,1
19862,1
19863,1
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,0
19873,0
19874,1
19875,0
19876,0
19877,1
19878,1
19879,0
19880,0
19881,0
19882,0
19883,0
19884,0
19885,0
19886,0
19887,0
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,1
19898,1
19899,0
19900,0
19901,1
19902,0
19903,1
19904,0
19905,0
19906,1
19907,1
19908,1
19909,1
19910,1
19911,1
19912,0
19913,1
19914,0
19915,0
19916,0
19917,1
19918,1
19919,1
19920,1
19921,1
19922,0
19923,1
19924,1
19925,1
19926,1
19927,1
19928,0
19929,0
19930,1
19931,1
19932,1
19933,0
19934,0
19935,0
19936,1
19937,1
19938,1
19939,1
19940,1
19941,0
19942,1
19943,0
19944,1
19945,1
19946,0
19947,1
19948,1
19949,0
19950,0
19951,1
19952,1
19953,1
19954,1
19955,1
19956,0
19957,1
19958,1
19959,1
19960,1
19961,1
19962,1
19963,1
19964,1
19965,1
19966,1
19967,0
19968,1
19969,0
19970,0
19971,1
19972,0
19973,0
19974,1
19975,1
19976,1
19977,1
19978,0
19979,0
19980,1
19981,1
19982,0
19983,1
19984,0
19985,1
19986,0
19987,1
19988,0
19989,0
19990,1
19991,0
19992,0
19993,0
19994,0
19995,1
19996,0
19997,0
19998,0
19999,0
20000,0
20001,0
20002,1
20003,0
20004,0
20005,0
20006,0
20007,0
20008,0
20009,0
20010,0
20011,1
20012,1
20013,0
20014,0
20015,0
20016,0
20017,0
20018,1
20019,1
20020,0
20021,0
20022,0
20023,0
20024,0
20025,0
20026,0
20027,0
20028,0
20029,0
20030,0
20031,0
20032,0
20033,0
20034,0
20035,1
20036,0
20037,0
20038,1
20039,1
20040,0
20041,1
20042,0
20043,0
20044,0
20045,0
20046,1
20047,0
20048,0
20049,0
20050,1
20051,0
20052,0
20053,1
20054,0
20055,0
20056,0
20057,1
20058,1
20059,0
20060,0
20061,0
20062,0
20063,0
20064,1
20065,0
20066,1
20067,1
20068,0
20069,1
20070,0
20071,0
20072,0
20073,0
20074,0
20075,1
20076,0
20077,0
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,0
20085,1
20086,0
20087,0
20088,0
20089,0
20090,0
20091,0
20092,0
20093,1
20094,0
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,1
20102,0
20103,0
20104,0
20105,0
20106,1
20107,1
20108,0
20109,0
20110,0
20111,1
20112,1
20113,0
20114,1
20115,1
20116,1
20117,1
20118,0
20119,0
20120,0
20121,1
20122,1
20123,1
20124,1
20125,1
20126,0
20127,1
20128,1
20129,1
20130,0
20131,1
20132,0
20133,1
20134,1
20135,1
20136,0
20137,1
20138,1
20139,1
20140,1
20141,1
20142,1
20143,1
20144,1
20145,1
20146,1
20147,1
20148,0
20149,1
20150,0
20151,1
20152,1
20153,1
20154,1
20155,1
20156,0
20157,1
20158,1
20159,1
20160,1
20161,1
20162,0
20163,0
20164,1
20165,0
20166,0
20167,0
20168,1
20169,1
20170,0
20171,1
20172,1
20173,1
20174,1
20175,0
20176,1
20177,1
20178,1
20179,1
20180,0
20181,0
20182,1
20183,1
20184,0
20185,1
20186,1
20187,1
20188,1
20189,1
20190,1
20191,1
20192,1
20193,1
20194,1
20195,1
20196,1
20197,1
20198,1
20199,1
20200,1
20201,1
20202,1
20203,1
20204,1
20205,1
20206,1
20207,0
20208,0
20209,1
20210,0
20211,0
20212,1
20213,1
20214,0
20215,1
20216,1
20217,0
20218,0
20219,1
20220,1
20221,1
20222,0
20223,0
20224,0
20225,0
20226,0
20227,0
20228,0
20229,0
20230,1
20231,1
20232,1
20233,1
20234,1
20235,0
20236,1
20237,0
20238,1
20239,1
20240,0
20241,1
20242,1
20243,1
20244,1
20245,0
20246,0
20247,0
20248,0
20249,1
20250,0
20251,0
20252,0
20253,1
20254,0
20255,1
20256,0
20257,0
20258,1
20259,1
20260,0
20261,0
20262,0
20263,0
20264,1
20265,1
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20272,1
20273,0
20274,1
20275,0
20276,0
20277,0
20278,0
20279,1
20280,0
20281,0
20282,0
20283,0
20284,1
20285,1
20286,1
20287,1
20288,0
20289,1
20290,1
20291,1
20292,1
20293,1
20294,1
20295,0
20296,0
20297,1
20298,1
20299,1
20300,1
20301,1
20302,0
20303,1
20304,1
20305,0
20306,1
20307,1
20308,1
20309,1
20310,1
20311,0
20312,1
20313,1
20314,1
20315,1
20316,1
20317,0
20318,1
20319,0
20320,1
20321,1
20322,1
20323,1
20324,1
20325,1
20326,0
20327,0
20328,1
20329,0
20330,1
20331,1
20332,0
20333,0
20334,0
20335,0
20336,1
20337,0
20338,1
20339,1
20340,1
20341,1
20342,1
20343,1
20344,0
20345,1
20346,0
20347,1
20348,1
20349,1
20350,1
20351,1
20352,1
20353,1
20354,1
20355,1
20356,1
20357,1
20358,1
20359,1
20360,1
20361,1
20362,1
20363,1
20364,0
20365,0
20366,0
20367,1
20368,0
20369,0
20370,0
20371,0
20372,0
20373,0
20374,0
20375,1
20376,1
20377,0
20378,0
20379,0
20380,1
20381,0
20382,0
20383,1
20384,1
20385,0
20386,0
20387,1
20388,0
20389,1
20390,0
20391,1
20392,0
20393,0
20394,1
20395,1
20396,0
20397,0
20398,1
20399,0
20400,0
20401,0
20402,0
20403,1
20404,0
20405,1
20406,1
20407,0
20408,1
20409,0
20410,1
20411,0
20412,1
20413,1
20414,0
20415,0
20416,0
20417,1
20418,1
20419,1
20420,1
20421,0
20422,0
20423,0
20424,0
20425,0
20426,1
20427,1
20428,1
20429,0
20430,0
20431,1
20432,1
20433,1
20434,1
20435,1
20436,1
20437,0
20438,1
20439,1
20440,0
20441,0
20442,0
20443,1
20444,0
20445,0
20446,1
20447,0
20448,0
20449,0
20450,0
20451,1
20452,0
20453,0
20454,0
20455,1
20456,1
20457,0
20458,1
20459,0
20460,1
20461,1
20462,1
20463,1
20464,1
20465,0
20466,1
20467,1
20468,1
20469,0
20470,0
20471,1
20472,0
20473,0
20474,1
20475,1
20476,0
20477,1
20478,1
20479,1
20480,1
20481,1
20482,1
20483,0
20484,1
20485,0
20486,1
20487,1
20488,0
20489,0
20490,0
20491,0
20492,0
20493,1
20494,0
20495,0
20496,1
20497,1
20498,0
20499,0
20500,0
20501,1
20502,0
20503,0
20504,0
20505,0
20506,0
20507,0
20508,0
20509,0
20510,1
20511,0
20512,0
20513,0
20514,0
20515,1
20516,0
20517,0
20518,0
20519,1
20520,1
20521,1
20522,0
20523,0
20524,0
20525,0
20526,1
20527,0
20528,1
20529,0
20530,0
20531,0
20532,0
20533,0
20534,0
20535,0
20536,0
20537,0
20538,0
20539,0
20540,0
20541,0
20542,0
20543,0
20544,1
20545,1
20546,0
20547,1
20548,1
20549,1
20550,0
20551,1
20552,0
20553,0
20554,0
20555,0
20556,1
20557,0
20558,0
20559,0
20560,0
20561,0
20562,0
20563,0
20564,1
20565,0
20566,1
20567,1
20568,0
20569,1
20570,1
20571,1
20572,0
20573,1
20574,1
20575,1
20576,0
20577,1
20578,1
20579,1
20580,1
20581,1
20582,1
20583,1
20584,1
20585,1
20586,0
20587,1
20588,1
20589,0
20590,0
20591,1
20592,0
20593,0
20594,0
20595,1
20596,1
20597,0
20598,0
20599,1
20600,1
20601,1
20602,1
20603,1
20604,1
20605,1
20606,1
20607,1
20608,1
20609,1
20610,1
20611,1
20612,1
20613,1
20614,1
20615,1
20616,0
20617,1
20618,1
20619,1
20620,0
20621,1
20622,1
20623,1
20624,0
20625,1
20626,1
20627,1
20628,1
20629,1
20630,0
20631,0
20632,0
20633,1
20634,1
20635,1
20636,1
20637,1
20638,1
20639,1
20640,1
20641,0
20642,0
20643,1
20644,1
20645,0
20646,1
20647,0
20648,0
20649,0
20650,0
20651,0
20652,0
20653,0
20654,0
20655,0
20656,1
20657,1
20658,1
20659,0
20660,0
20661,0
20662,0
20663,0
20664,1
20665,1
20666,0
20667,0
20668,0
20669,0
20670,1
20671,1
20672,0
20673,0
20674,0
20675,0
20676,0
20677,0
20678,0
20679,0
20680,0
20681,1
20682,0
20683,1
20684,1
20685,1
20686,0
20687,1
20688,1
20689,1
20690,1
20691,0
20692,1
20693,1
20694,1
20695,0
20696,1
20697,1
20698,1
20699,0
20700,1
20701,1
20702,1
20703,1
20704,1
20705,1
20706,0
20707,1
20708,1
20709,0
20710,0
20711,0
20712,0
20713,1
20714,0
20715,1
20716,1
20717,1
20718,0
20719,1
20720,1
20721,1
20722,0
20723,1
20724,0
20725,1
20726,1
20727,0
20728,1
20729,1
20730,1
20731,0
20732,1
20733,1
20734,1
20735,1
20736,0
20737,1
20738,1
20739,0
20740,1
20741,0
20742,0
20743,0
20744,0
20745,0
20746,0
20747,0
20748,0
20749,0
20750,0
20751,1
20752,0
20753,0
20754,0
20755,0
20756,0
20757,0
20758,0
20759,0
20760,1
20761,0
20762,1
20763,0
20764,0
20765,0
20766,0
20767,1
20768,0
20769,1
20770,0
20771,0
20772,1
20773,0
20774,1
20775,0
20776,1
20777,1
20778,0
20779,0
20780,1
20781,0
20782,1
20783,0
20784,0
20785,0
20786,0
20787,0
20788,0
20789,0
20790,0
20791,1
20792,0
20793,0
20794,0
20795,1
20796,0
20797,1
20798,1
